horizon,size,mode,a,b,corr,agree_active,both_flat,redundant
long,3,all,all(ichimoku+vol_regime+bb_breakout),all(ichimoku+vol_regime+keltner),0.9079304910879652,0.8468468468468469,False,True
long,3,all,all(ichimoku+vol_regime+bb_reversion),all(ichimoku+vol_regime+zscore),,,True,True
long,3,all,all(ichimoku+breakout+bb_breakout),all(ichimoku+breakout+keltner),0.97416607769074,0.9589905362776026,False,True
long,3,all,all(ichimoku+breakout+bb_reversion),all(ichimoku+breakout+zscore),,,True,True
long,3,all,all(ichimoku+bb_breakout+rsi),all(ichimoku+keltner+rsi),,,True,True
long,3,all,all(ichimoku+bb_breakout+stochastic),all(ichimoku+keltner+stochastic),,,True,True
long,3,all,all(ichimoku+bb_breakout+bb_reversion),all(ichimoku+bb_breakout+zscore),,,True,True
long,3,all,all(ichimoku+bb_breakout+bb_reversion),all(ichimoku+keltner+bb_reversion),,,True,True
long,3,all,all(ichimoku+bb_breakout+bb_reversion),all(ichimoku+keltner+zscore),,,True,True
long,3,all,all(ichimoku+bb_breakout+zscore),all(ichimoku+keltner+bb_reversion),,,True,True
long,3,all,all(ichimoku+bb_breakout+zscore),all(ichimoku+keltner+zscore),,,True,True
long,3,all,all(ichimoku+keltner+bb_reversion),all(ichimoku+keltner+zscore),,,True,True
long,3,all,all(ichimoku+bb_breakout+vwap_reversion),all(ichimoku+keltner+vwap_reversion),,,True,True
long,3,all,all(ichimoku+bb_breakout+ou_reversion),all(ichimoku+keltner+ou_reversion),,,True,True
long,3,all,all(ichimoku+bb_breakout+obv_trend),all(ichimoku+keltner+obv_trend),0.9236169166127512,0.8833333333333333,False,True
long,3,all,all(ichimoku+rsi+bb_reversion),all(ichimoku+rsi+zscore),,,True,True
long,3,all,all(ichimoku+stochastic+bb_reversion),all(ichimoku+stochastic+zscore),,,True,True
long,3,all,all(ichimoku+bb_reversion+vwap_reversion),all(ichimoku+zscore+vwap_reversion),,,True,True
long,3,all,all(ichimoku+bb_reversion+ou_reversion),all(ichimoku+zscore+ou_reversion),,,True,True
long,3,all,all(ichimoku+bb_reversion+obv_trend),all(ichimoku+zscore+obv_trend),,,True,True
long,3,all,all(ts_momentum+dual_momentum+bb_breakout),all(ts_momentum+dual_momentum+keltner),0.8766654358278237,0.8067484662576687,False,True
long,3,all,all(ts_momentum+dual_momentum+bb_reversion),all(ts_momentum+dual_momentum+zscore),0.9999999999999998,1.0,False,True
long,3,all,all(ts_momentum+sma_regime+bb_breakout),all(ts_momentum+sma_regime+keltner),0.8729425813819134,0.8034682080924855,False,True
long,3,all,all(ts_momentum+sma_regime+bb_reversion),all(ts_momentum+sma_regime+zscore),,,True,True
long,3,all,all(ts_momentum+adx_trend+bb_breakout),all(ts_momentum+adx_trend+keltner),1.0,1.0,False,True
long,3,all,all(ts_momentum+adx_trend+bb_reversion),all(ts_momentum+adx_trend+zscore),,,True,True
long,3,all,all(ts_momentum+hurst_switch+bb_breakout),all(ts_momentum+hurst_switch+keltner),0.9871093445227652,0.975,False,True
long,3,all,all(ts_momentum+hurst_switch+bb_reversion),all(ts_momentum+hurst_switch+zscore),0.9999999999999999,1.0,False,True
